a,DIV,LAM,Vmax,VENTR,Lmax,MRT,NMPRT,RR,RTE,TT,L,ENTR,DET,TREND
0.441,0.0125,0.561133201,6,1.228075226,80,59.20867769,77,0.01899009,3.545118928,2.8225,7.352459016,2.495619621,0.891650099,0.085675935
0.441,0.045454545,0.8875,19,2.098695892,22,53.75240385,34,0.018121756,3.94355382,4.681318681,6.437037037,2.491142809,0.905208333,0.044979677
0.441,0.026315789,0.722910217,21,1.979983957,38,76.81403509,44,0.018291647,3.917810033,4.41955836,7.535087719,2.684724251,0.886480908,0.077087174
0.441,0.016129032,0.493957704,7,1.407223231,62,60.23429711,127,0.018744691,3.503474398,3.08490566,7.683760684,2.596277928,0.905337362,6.84E-05
0.441,0.022222222,0.681397739,14,1.822575894,45,64.59848485,52,0.018367154,3.768143835,3.97005988,8.026785714,2.668043146,0.923946557,-0.007150272
0.441,0.028571429,0.624871531,18,1.808564544,35,63.25503356,48,0.018367154,3.988649463,3.909967846,7.081300813,2.620213472,0.895169579,0.007019222
0.441,0.022727273,0.77471384,21,2.119369244,44,74.28297872,38,0.018140632,3.970878592,5.170138889,7.347826087,2.449289525,0.879292404,0.019416472
0.441,0.029411765,0.844142259,17,2.202707318,34,65.04076087,25,0.018046248,3.794242854,5.52739726,7.175,2.614296665,0.900627615,0.260976717
0.441,0.025641026,0.72579001,11,1.581796587,39,61.94868035,51,0.018518169,3.800085228,3.447941889,6.049295775,2.333269961,0.875637105,0.104244739
0.441,0.022727273,0.856399584,23,2.03944528,44,54.89366516,61,0.018140632,3.625660621,4.928143713,7.936363636,2.691408691,0.90842872,-0.090951104
0.441,0.018518519,0.536400404,10,1.372627612,54,57.31707317,116,0.018669184,3.712333554,3.040114613,7.12295082,2.419686665,0.878665319,-0.031453765
0.441,0.034482759,0.884736842,28,2.366303857,29,79.55517241,25,0.017932987,3.700019472,6.778225806,10.01111111,2.929721028,0.948421053,-0.001877726
0.441,0.025641026,0.636690647,14,1.805698695,39,64.11401099,100,0.018367154,3.781212967,3.884012539,7.277310924,2.598383064,0.890030832,0.016447065
0.441,0.025641026,0.579001019,19,1.754463638,39,60.69315403,136,0.018518169,3.74971958,3.850847458,7.319327731,2.585225235,0.887869521,-0.038377647
0.441,0.020833333,0.611507128,9,1.457529287,48,59.82541568,60,0.018537046,3.802989326,3.135770235,7.247863248,2.550351609,0.863543788,-0.003181985
0.441,0.025641026,0.76863354,21,1.702171431,39,58.53082192,77,0.018235017,3.576132384,3.887434555,7.504347826,2.570501734,0.893374741,0.005276709
0.441,0.043478261,0.818938606,20,2.025441751,23,57.83766234,33,0.018140632,3.800216868,4.965299685,6.76744186,2.571298583,0.90842872,0.048660294
0.441,0.022222222,0.570493454,13,1.481890002,45,61.50111857,87,0.018744691,3.530856826,3.227920228,7.344262295,2.549508601,0.902316213,0.212546031
0.441,0.03030303,0.794885177,23,2.12187406,33,64.14705882,47,0.018084002,3.892972067,4.928802589,8.111111111,2.726303524,0.91440501,-0.016776009
0.441,0.047619048,0.80495356,15,1.751877861,21,56.03380783,57,0.018291647,3.754075941,3.75,7.130081301,2.622957854,0.90505676,0.047547826
0.441,0.04,0.765770424,14,1.66949562,25,60.79014308,65,0.018253893,3.96494299,3.526190476,6.821705426,2.583708446,0.910031024,0.068966215
0.441,0.016949153,0.724541752,11,1.443906424,59,53.17571429,71,0.018537046,3.630378559,3.100217865,7.366666667,2.603846971,0.900203666,-0.026814543
0.441,0.020408163,0.592630502,10,1.754716736,49,56.64186633,169,0.018442662,3.668006025,3.834437086,6.661654135,2.45204608,0.906857728,-0.042228038
0.441,0.022727273,0.613449692,19,1.828129388,44,72.19652406,62,0.018386031,3.766787925,4.134948097,7.254098361,2.582488613,0.90862423,-0.029857748
0.441,0.023255814,0.778296989,18,1.925302216,43,51.83396947,40,0.018178386,3.683880574,4.270655271,7.909090909,2.693816499,0.903426791,-0.02688426
0.441,0.032258065,0.487975952,7,1.193613376,31,60.12869399,116,0.018839075,3.571417033,2.782857143,7.3,2.566827602,0.877755511,-0.010548267
0.441,0.022727273,0.661538462,9,1.395694539,44,60.59309494,62,0.018404908,3.92613074,3.04245283,7.243697479,2.595812468,0.884102564,0.152761103
0.441,0.029411765,0.66718107,19,1.735250664,34,60.6777939,58,0.018348277,3.836571856,3.75942029,8.119266055,2.733405727,0.910493827,-0.063593335
0.441,0.025641026,0.733887734,25,1.98607188,39,71.45303867,55,0.018159509,3.617363817,4.584415584,7.803571429,2.670160497,0.908523909,-0.072597633
0.441,0.029411765,0.866631799,24,2.418602459,34,60.53054662,36,0.018046248,3.681608299,6.397683398,8.979591837,2.85600692,0.920502092,-0.0582181
0.441,0.022727273,0.403902439,6,0.77850551,44,51.59250399,199,0.019348749,3.257018182,2.365714286,7.803418803,2.586473646,0.890731707,0.010286783
0.441,0.009708738,0.292123629,12,1.830466732,103,49.81555734,348,0.018933459,2.711085952,4.126760563,10.73255814,2.626821158,0.920239282,0.049462441
0.441,0.029411765,0.583080041,16,1.664078919,34,61.13033175,96,0.01863143,3.701636473,3.541538462,6.9453125,2.578077063,0.90070922,-0.039842439
0.442,0.010989011,0.736597938,13,1.311542988,91,48.57261411,87,0.018310524,3.603147387,2.934291581,6.880952381,2.405737011,0.893814433,0.1121706
0.442,0.037037037,0.909043113,24,2.392697503,27,56.50473186,45,0.017951864,3.605138222,6.109540636,8.423076923,2.80325258,0.921135647,-0.077465478
0.442,0.03030303,0.663599182,12,1.60778243,33,59.03142077,50,0.018461538,3.864902344,3.389033943,6.687022901,2.550032293,0.895705521,0.026544487
0.442,0.043478261,0.852142111,27,2.304157247,23,77.90697674,40,0.018065125,3.86170601,5.624137931,8.480769231,2.771875552,0.921630094,0.092833085
0.442,0.010989011,0.607178969,8,1.244051821,91,67.41399083,87,0.018669184,3.610022266,2.845971564,8.633663366,2.541654266,0.881698686,0.032532575
0.442,0.013333333,0.642126789,21,1.494948848,75,62.22888283,105,0.018461538,3.571719302,3.651162791,6.294117647,2.389063638,0.875255624,0.023960939
0.442,0.020408163,0.600101626,13,1.650101959,49,58.32038835,95,0.018574799,3.594968582,3.535928144,6.35,2.342020395,0.903455285,-0.033797228
0.442,0.03030303,0.834732424,30,2.672382505,33,65.95205479,22,0.017989618,3.969414679,7.915422886,10.05681818,2.867850736,0.92864638,-0.108424071
0.442,0.023255814,0.705366357,30,1.917960433,43,73.67877629,76,0.018291647,3.911943365,5.943478261,8.290909091,2.635583652,0.941176471,-0.049256503
0.442,0.02173913,0.474550898,9,1.305357002,46,53.5943662,106,0.018914582,3.540646174,2.908256881,7.393162393,2.571817111,0.863273453,-0.050115839
0.442,0.04,0.787344398,21,1.946857687,25,48.54807692,63,0.018197263,3.741330528,4.374639769,7.58974359,2.678611701,0.921161826,-0.058993617
0.442,0.03125,0.841745531,24,2.233279188,32,52.6657754,54,0.017951864,3.609289364,5.445578231,8.653846154,2.822083906,0.94637224,0.011792118
0.442,0.025641026,0.613034623,9,1.192639564,39,62.63954802,141,0.018537046,3.63049921,2.813084112,7.330578512,2.630815226,0.903258656,0.048790733
0.442,0.018518519,0.562563581,15,1.777631642,54,61.12572088,235,0.018555923,3.283012085,3.774744027,8.75,2.750531679,0.925737538,0.149134146
0.442,0.037037037,0.832291667,17,2.246768406,27,49.52278177,46,0.018121756,3.83963874,5.121794872,7.736842105,2.720660035,0.91875,-0.080508189
0.442,0.03125,0.809348739,20,2.183683051,32,48.8231441,50,0.017970741,3.641453964,4.970967742,7.547826087,2.684411,0.911764706,-0.090857595
0.442,0.043478261,0.921413502,19,2.346199113,23,52.74303406,57,0.017895234,3.541468653,5.546031746,7.724137931,2.723655863,0.945147679,-0.011313327
0.442,0.022222222,0.726251277,10,1.397281378,45,55.13121547,57,0.018480415,3.672323466,3.051502146,7.416666667,2.606244368,0.909090909,0.184152395
0.442,0.033333333,0.612854251,14,1.342400648,30,62.77993158,65,0.018650307,3.977843821,2.953658537,6.872,2.531059688,0.869433198,0.006496684
0.442,0.025641026,0.776384535,30,2.024702547,39,61.43186583,49,0.018065125,3.795619807,5.232394366,8.822916667,2.70403475,0.885057471,-0.072867198
0.442,0.03030303,0.649691358,14,1.768468499,33,54.95218003,63,0.018348277,3.915188618,3.747774481,7.239669421,2.64453199,0.901234568,-0.049801648
0.442,0.018181818,0.316306483,6,1.074394043,55,47.65299924,283,0.019216612,3.051000763,2.628571429,8.759615385,2.643229273,0.894891945,0.044757913
0.442,0.026315789,0.659114315,14,1.612325232,38,54.47196871,61,0.018329401,3.731303147,3.386243386,6.653846154,2.488264012,0.890834192,-0.06163749
0.442,0.015625,0.889412998,18,2.273893793,64,55.02507837,38,0.018008495,3.529425437,5.270186335,8.074074074,2.701714648,0.914046122,-0.038461955
0.442,0.027027027,0.664772727,19,2.050333955,37,61.55699856,136,0.01827277,3.135563062,4.563829787,7.681034483,2.661621684,0.920454545,-0.037283874
0.442,0.03030303,0.745098039,17,1.823785403,33,62.99499165,36,0.018291647,4.054711927,3.902702703,6.654135338,2.520411321,0.913312693,0.006023395
0.442,0.027777778,0.578571429,18,1.730503376,36,65.32190942,104,0.018499292,3.680580435,3.78,7.372881356,2.601319184,0.887755102,-0.010806192
0.442,0.037037037,0.804597701,27,1.944646955,27,60.93581781,39,0.018065125,3.909585289,5.049180328,8.235849057,2.721856673,0.912225705,-0.08964097
0.442,0.03030303,0.855345912,28,2.429267959,33,48.34090909,35,0.018008495,3.736880844,6.4,8.742574257,2.787019824,0.92557652,-0.119931952
0.442,0.035714286,0.868310598,27,2.593969156,28,48.66438356,33,0.017989618,3.854135584,7.072649573,9.565217391,2.917460654,0.92339979,-0.080703967
0.442,0.035714286,0.785862786,30,1.776851556,28,67.70362473,32,0.018159509,3.833983343,5.023255814,7.268292683,2.425220298,0.929313929,-0.010857382
0.442,0.010309278,0.595691383,7,1.058894875,97,59.07157676,141,0.018839075,3.26086913,2.630530973,7.525423729,2.525922564,0.889779559,0.035637881
0.442,0.043478261,0.795738046,26,2.306251375,23,68.32345679,32,0.018159509,3.937828952,5.649446494,7.928571429,2.68230657,0.923076923,-0.022193894
0.442,0.026315789,0.576845298,12,1.460283035,38,52.31625835,107,0.018669184,3.656315356,3.126027397,7.945945946,2.702527196,0.891809909,-0.066120343
0.442,0.037037037,0.915618449,20,2.079492504,27,56.94799054,51,0.018008495,3.750574599,4.561357702,6.873015873,2.574950873,0.907756813,0.385157806
0.442,0.016393443,0.466466466,7,1.394675392,61,56.04414587,112,0.018857952,3.45016436,3.065789474,7.550847458,2.501512135,0.891891892,-0.05765423
0.442,0.033333333,0.853033473,22,2.122931183,30,62.15294118,47,0.018046248,3.945949067,5.096875,7.577586207,2.594153715,0.919456067,-0.012064191
0.442,0.041666667,0.796277146,19,1.796766542,24,61.14643545,51,0.018253893,3.773474299,3.918575064,7.427350427,2.662862858,0.898655636,0.053968942
0.442,0.027777778,0.788981289,22,2.344807286,36,58.10588235,42,0.018159509,3.571909139,5.952941176,7.1171875,2.559022884,0.946985447,-0.093333735
0.442,0.033333333,0.829533679,15,1.619923219,30,50.34060403,66,0.01821614,3.8227524,3.413646055,6.761904762,2.54888029,0.882901554,0.051086153
0.442,0.013333333,0.34502924,6,0.924235096,75,46.74923313,238,0.019367626,3.296214206,2.492957746,7.28,2.582624115,0.886939571,0.057953549
0.442,0.04,0.87199582,21,2.133841723,25,67.73913043,37,0.018065125,3.847650511,4.865889213,7.652173913,2.706655622,0.91954023,0.197069844
0.442,0.025,0.627835052,23,2.229227843,40,64.92438272,46,0.018310524,3.758366112,5.342105263,8.349514563,2.758645898,0.886597938,-0.057594516
0.442,0.029411765,0.852941176,24,2.274910212,34,78.3480663,41,0.017970741,3.970608646,5.678321678,8.485714286,2.78693034,0.93592437,-0.023881846
0.442,0.032258065,0.717935349,32,2.306423838,31,68.13374486,48,0.018102879,3.813186106,6.954545455,10.42168675,2.987834306,0.90198123,-0.068157465
0.442,0.015384615,0.543674699,10,1.256675546,65,62.71676892,84,0.018801321,3.78229044,2.865079365,7.366666667,2.552351584,0.887550201,0.027563708
0.442,0.03030303,0.921496312,27,2.79059836,33,53.93396226,29,0.01791411,3.630615937,8.490291262,10.81927711,3.050187498,0.94625922,-0.090834649
0.442,0.032258065,0.761904762,19,1.610603502,31,57.69873817,94,0.018235017,3.655535523,3.634567901,6.984251969,2.571100697,0.918219462,0.018980005
0.442,0.014084507,0.567635271,6,1.050146459,71,57.52254098,103,0.018839075,3.774964876,2.622685185,7.0234375,2.524404634,0.900801603,-0.008688565
0.442,0.03125,0.797705944,23,1.683601407,32,63.67857143,50,0.018102879,3.87078895,3.953488372,7.447368421,2.639684972,0.885297185,-0.001870786
0.442,0.029411765,0.658697864,13,1.335448912,34,58.1075,93,0.018555923,3.885899711,3.047058824,7.154471545,2.605522625,0.895218718,0.030118448
0.442,0.018518519,0.615111562,14,1.338167696,54,57.22145329,108,0.018612553,3.621558875,2.965770171,6.887096774,2.509625387,0.866125761,-0.040122689
0.442,0.022727273,0.423988154,5,0.998405693,44,52.0143339,293,0.019122227,3.299538758,2.564179104,8.196428571,2.738117777,0.906219151,-0.0259493
0.442,0.035714286,0.808054393,27,2.039999505,28,69.36956522,39,0.018046248,3.981673923,5.219594595,7.32231405,2.625149133,0.926778243,-0.002661763
0.442,0.025641026,0.890985325,29,2.680806299,39,51.91769547,27,0.018008495,3.798296752,7.87037037,10.31034483,2.90092332,0.940251572,-0.131665297
0.442,0.028571429,0.683747412,20,1.964422417,35,61.24454829,43,0.018235017,3.923974065,4.403333333,6.880952381,2.511078983,0.897515528,-0.004813985
0.442,0.023255814,0.732919255,17,1.863553202,43,61.48242812,89,0.018235017,3.57928257,4.068965517,7.03968254,2.533475969,0.918219462,0.029633777
0.442,0.033333333,0.854297694,21,2.296277951,30,66.1420765,26,0.018008495,4.002224877,5.488215488,7.629310345,2.698303412,0.927672956,-0.051535834
0.442,0.020833333,0.841858038,21,2.102744262,48,60.56064073,47,0.018084002,3.616746485,4.814925373,8.689320388,2.729241944,0.934237996,-0.086747558
0.442,0.025641026,0.711637487,14,1.803630306,39,60.9078125,41,0.018329401,4.003444876,3.892957746,6.419117647,2.499267366,0.89907312,0.032550566
0.442,0.020408163,0.768004115,11,1.571450242,49,51.2905297,78,0.018348277,3.685335824,3.317777778,7.512820513,2.61880825,0.904320988,0.020622676
0.442,0.016949153,0.649284254,16,1.55597309,59,55.60416667,120,0.018461538,3.552963219,3.386666667,7,2.46808821,0.887525562,0.480836412
0.442,0.015384615,0.811979167,22,1.796866377,65,52.52917505,56,0.018121756,3.704559759,4.135278515,7.445378151,2.572507522,0.922916667,-0.101618433
0.442,0.03030303,0.753630705,31,2.320722845,33,68.06845966,49,0.018197263,3.808544411,6.574660633,9.673913043,2.828097147,0.923236515,-0.085630908
0.442,0.027777778,0.563373253,8,1.164188586,36,55.32793522,87,0.018914582,3.656621349,2.733656174,7.521008403,2.654186241,0.893213573,0.006412437
0.442,0.016949153,0.847758081,28,2.509565795,59,67.9,22,0.018102879,3.974374844,7.598130841,9.989010989,2.891216624,0.947862357,-0.0702956
0.442,0.016393443,0.642280525,9,1.254798002,61,50.44050343,85,0.018706937,3.482799999,2.880090498,6.679104478,2.434127488,0.903128153,-0.063565546
0.442,0.04,0.77027027,23,1.883667105,25,59.98867925,45,0.018159509,3.996336689,4.54601227,7.386554622,2.659199294,0.913721414,-0.043609585
0.442,0.022727273,0.752336449,16,1.629548402,44,45.85459941,87,0.018178386,3.47948357,3.45,7.330508475,2.580799572,0.898234683,-0.074821601
0.442,0.029411765,0.766944734,24,2.225648123,34,74.19793814,39,0.018102879,3.821845276,5.253571429,8.150943396,2.739269981,0.900938478,0.042119207
0.442,0.012048193,0.424924925,12,1.273664592,83,60.07885305,216,0.018857952,3.380109863,2.968531469,7.730434783,2.498412328,0.88988989,0.001768618
0.442,0.034482759,0.891350211,28,2.532203841,29,65.20446097,25,0.017895234,3.985901088,7.347826087,10.04545455,2.986358279,0.932489451,-0.035888423
0.442,0.04,0.848008386,27,2.404843329,25,80.72965116,31,0.018008495,3.929751496,6.769874477,9.494623656,2.914149039,0.92557652,0.010291872
0.442,0.025,0.591321897,8,1.323359297,40,59.05073281,74,0.018706937,3.670438877,2.997442455,7.015748031,2.523144882,0.899091826,-0.002833608
0.442,0.012195122,0.434979839,12,1.424952883,82,57.27382054,246,0.018725814,3.512783017,3.126811594,7.177419355,2.512263231,0.897177419,-0.013937346
0.442,0.019607843,0.629098361,20,1.653698575,51,64.55761589,54,0.018423785,3.863573102,3.622418879,6.967479675,2.49474487,0.87807377,0.010944419
0.442,0.029411765,0.44666002,8,1.208879244,34,50.94229035,196,0.018933459,3.506675232,2.782608696,7.247933884,2.567431909,0.874376869,0.00951694
0.442,0.034482759,0.801778243,20,2.015194465,29,67.43562232,42,0.018046248,3.696945114,4.392550143,7.716814159,2.65883085,0.912133891,-0.067612242
0.442,0.035714286,0.845511482,28,2.203536663,28,59.63979849,38,0.018084002,3.833589252,5.510204082,8.553398058,2.785348721,0.919624217,-0.045751193
0.442,0.023255814,0.617977528,14,1.753493432,43,62.30133333,94,0.018480415,3.750715266,3.78125,7.572649573,2.644882517,0.905005107,0.02392942
0.442,0.034482759,0.77019937,28,1.824187207,29,55.86811024,50,0.017989618,3.616043346,4.976271186,8.936170213,2.804010282,0.881427072,-0.107752844
0.442,0.020408163,0.718172485,15,1.542697103,49,51.30726257,66,0.018386031,3.706634013,3.268691589,7.032786885,2.566238915,0.880903491,-0.038579385
0.442,0.038461538,0.880230126,19,1.751978659,26,42.06019417,109,0.018046248,3.131621821,3.833712984,7.855855856,2.734498789,0.912133891,-0.103279662
0.442,0.023255814,0.496993988,8,1.284935702,43,57.71960784,132,0.018839075,3.590591334,2.89212828,7.213114754,2.566261448,0.881763527,0.001532045
0.442,0.029411765,0.898840885,31,2.761633166,34,55.93548387,21,0.01791411,3.757980885,8.281553398,10.43678161,2.918850893,0.956796628,-0.116359191
0.442,0.022727273,0.657814096,19,1.607182165,44,63.70405405,80,0.018480415,3.905895465,3.587743733,7.137096774,2.574628299,0.903983657,0.100183922
0.442,0.04,0.849580713,30,2.549786501,25,71.73630137,28,0.018008495,4.130826986,7.368181818,9.234693878,2.88378975,0.948637317,-0.064963932
0.442,0.022222222,0.877229801,29,2.699531217,45,63.81124498,28,0.017989618,3.704667051,8.038461538,10.78823529,2.892113223,0.962224554,-0.106899303
0.442,0.009708738,0.595116989,7,1.367194955,103,61.27622378,88,0.018555923,3.667913173,3.038961039,7.559322034,2.404344612,0.907426246,0.01018951
0.442,0.043478261,0.761979167,22,2.077458314,23,57.79919679,53,0.018121756,3.835600976,4.860465116,7.814159292,2.713802386,0.919791667,-0.077379189
0.442,0.03030303,0.763513514,28,1.74301643,33,63.23161765,45,0.018159509,4.049772952,4.346153846,8.6,2.675438461,0.893970894,-0.002517405
0.442,0.047619048,0.880377754,25,2.469565135,21,70.56939502,27,0.017989618,3.914711497,7.952606635,8.349056604,2.72311322,0.92864638,-0.019236656
0.442,0.04,0.884575026,27,2.091816575,25,70.21391753,40,0.017989618,3.968073422,5.124620061,8.432692308,2.76026472,0.920251836,0.172772712
0.442,0.03125,0.826266805,18,1.929377115,32,58.89463602,47,0.018253893,3.978993839,4.284182306,7.213114754,2.581271798,0.910031024,-0.00616318
0.442,0.025641026,0.708893485,13,1.73751655,39,63.0877193,72,0.018253893,3.731366539,3.69541779,6.382352941,2.465782411,0.89762151,0.049282083
0.442,0.020408163,0.768872802,16,1.61496379,49,59.02044025,54,0.018253893,3.833780778,3.532066508,7.723214286,2.708647897,0.894519131,-0.051381876
0.442,0.04,0.754166667,26,1.784964022,25,59.26553672,39,0.018121756,3.952750483,4.49689441,7.06557377,2.511765336,0.897916667,-0.049629969
0.442,0.012195122,0.568431568,5,1.136600577,82,58.95491803,110,0.018895706,3.535596835,2.775609756,8.87628866,2.535671919,0.86013986,0.013551206
0.442,0.020408163,0.828631139,27,2.262414513,49,63.37265416,40,0.018065125,3.86065271,5.917910448,7.421487603,2.582553662,0.938349007,-0.092220192
0.442,0.016393443,0.74742268,18,1.621862661,61,56.68865031,62,0.018310524,3.83753625,3.460620525,7.107438017,2.584006639,0.886597938,0.041059934
0.443,0.022727273,0.869655892,17,1.945375352,44,59.07494647,56,0.018102879,3.799514653,4.190954774,7.291666667,2.578489441,0.912408759,0.189694507
0.443,0.029411765,0.637244898,17,1.561693546,34,60.55099502,127,0.018499292,3.734256748,3.412568306,7.196721311,2.507912174,0.895918367,-0.021021393
0.443,0.009615385,0.484111221,6,1.190337101,104,60.93779453,118,0.019008966,3.507798343,2.801724138,7.634782609,2.357063149,0.871896723,0.091678979
0.443,0.03030303,0.841028332,25,2.31711158,33,70.88615385,29,0.017989618,3.72935573,6.26171875,10.32183908,2.921350579,0.942287513,-0.038521365
0.443,0.03030303,0.921858501,23,2.397954974,33,73.30976431,40,0.017876357,3.542357277,5.979452055,8.918367347,2.89877069,0.922914467,0.033746946
0.443,0.016666667,0.639511202,8,1.239311744,60,52.76813317,113,0.018537046,3.569076929,2.816143498,7.31147541,2.613571433,0.908350305,-0.054668765
0.443,0.014285714,0.569919517,7,1.231298881,70,48.27078891,171,0.018763568,3.141964512,2.825436409,7.877192982,2.592643003,0.903420523,-0.063546622
0.443,0.029411765,0.71772541,12,1.669889928,34,55.66818874,67,0.018423785,3.732584812,3.5025,7.115702479,2.614383932,0.882172131,-0.023796363
0.443,0.026315789,0.798006296,28,2.078897378,38,76.63310962,44,0.017989618,4.005501783,5.003289474,8.20952381,2.773553348,0.904512067,0.087980077
0.443,0.016129032,0.656312625,7,1.009017457,62,59.76754386,225,0.018839075,2.946032968,2.58382643,8.676190476,2.680674856,0.912825651,0.010544866
0.443,0.03030303,0.720268873,16,1.508841548,33,50.40502793,113,0.018253893,3.510239098,3.324582339,7.162601626,2.639999335,0.91106515,-0.025434199
0.443,0.03125,0.92721519,21,2.384993831,32,67.24262295,43,0.017895234,3.644886416,5.919191919,8.533333333,2.741916967,0.945147679,0.099843983
0.443,0.029411765,0.565722952,11,1.341659817,34,55.66235167,69,0.018669184,3.761981259,2.952506596,7.183333333,2.628854003,0.871587462,-0.053206061
0.443,0.011764706,0.697275479,7,1.136496752,85,56.27493917,220,0.018706937,3.038892427,2.742063492,7.045801527,2.453402045,0.931382442,0.195503527
0.443,0.017241379,0.519940179,7,1.081998245,58,58.16841104,154,0.018933459,3.417344347,2.640506329,7.922413793,2.614035571,0.916251246,0.03948924
0.443,0.026315789,0.774428274,19,1.941548497,38,53.05360444,52,0.018159509,3.748510803,4.356725146,7.386554622,2.674205518,0.913721414,-0.078925136
0.443,0.025641026,0.583751254,10,1.061614855,39,52.59958932,142,0.018820198,3.392926041,2.615730337,7.158730159,2.614249536,0.904714142,-0.019829408
0.443,0.012820513,0.576,6,1.132849842,78,53.07610994,215,0.018876829,3.274326562,2.710588235,7.824561404,2.488231204,0.892,-0.046493503
0.443,0.014492754,0.646821393,10,1.217129924,69,52.0832396,171,0.018706937,3.349599765,2.780911063,7.890909091,2.67839552,0.875882947,-0.030468149
0.443,0.014285714,0.375124875,10,1.402231194,70,47.78601876,469,0.018895706,2.759780303,3.090534979,9.193877551,2.650314221,0.9000999,0.070824593
0.443,0.022222222,0.682425488,16,1.699319386,45,64.68103448,60,0.018367154,3.736516311,3.589189189,7.271186441,2.558468538,0.881808839,-0.021275702
0.443,0.022222222,0.654389506,13,1.060535055,45,50.60706402,128,0.018706937,3.626954645,2.614919355,6.448529412,2.480102589,0.884964682,0.223934726
0.443,0.013333333,0.625377644,12,1.191003282,75,56.32918552,187,0.018744691,3.350677727,2.797297297,6.96124031,2.505346008,0.904330312,-0.023632645
0.443,0.02,0.671859296,6,1.179509434,50,53.8011976,65,0.018782445,3.679576335,2.773858921,7.689655172,2.650818972,0.896482412,-0.010680672
0.443,0.03030303,0.720846233,16,1.526257759,33,57.92618384,68,0.018291647,3.535492147,3.264018692,7.626086957,2.693914899,0.90505676,0.015218504
0.443,0.029411765,0.549188641,19,1.77320364,34,61.45603751,66,0.018612553,3.97000623,3.854092527,7.10483871,2.616793231,0.893509128,-0.043594623
0.443,0.03030303,0.780310881,17,1.900305959,33,61.48591549,47,0.01821614,3.813761541,4.137362637,7.58974359,2.698656424,0.920207254,0.043374597
0.443,0.025641026,0.703760163,8,1.315333917,39,58.28697851,57,0.018574799,3.568455172,2.934322034,7.713043478,2.628856572,0.901422764,0.044714894
0.443,0.032258065,0.816770186,15,1.796946619,31,58.84786642,56,0.018235017,3.880527777,3.858190709,6.976190476,2.624224519,0.909937888,-0.010462819
0.443,0.008130081,0.526600985,5,0.791828254,123,57.2309833,368,0.019159981,2.626983012,2.429545455,9.4,2.47782132,0.926108374,0.042601548
0.443,0.020408163,0.657597536,21,1.774057186,49,62.49027778,105,0.018386031,3.468353987,3.917431193,7.849557522,2.64496721,0.910677618,0.079186963
0.443,0.02173913,0.706632653,13,1.422351945,46,47.23421053,119,0.018499292,3.454606615,3.084632517,7.007874016,2.543557866,0.908163265,-0.067098474
0.443,0.025641026,0.604674797,7,1.342271921,39,57.62528736,88,0.018574799,3.689485686,2.975,6.9375,2.531952525,0.902439024,0.117052507
0.443,0.020408163,0.703125,8,1.063727157,49,50.54830918,198,0.018725814,3.037627421,2.622180451,7.930434783,2.683763451,0.919354839,-0.040902114
0.443,0.035714286,0.670570265,13,1.552583625,28,63.26861702,56,0.018537046,3.968380376,3.334177215,6.443609023,2.445009375,0.872708758,-0.011117485
0.443,0.034482759,0.844108446,18,2.071723673,29,48.85054945,43,0.018102879,3.653814123,4.665706052,7.596638655,2.693149989,0.942648592,-0.079755409
0.443,0.041666667,0.840481172,24,2.194756064,24,70.86649874,44,0.018046248,3.870604345,5.286184211,8.702970297,2.843657214,0.919456067,0.033377422
0.443,0.033333333,0.744090442,25,1.342437584,30,61.39674797,67,0.018367154,3.736890191,3.675126904,7.074380165,2.471219179,0.87975334,-0.048954116
0.443,0.02,0.525653924,14,1.450932491,50,57.53519669,212,0.018763568,3.486356341,3.138138138,7.517241379,2.531782358,0.877263581,0.002046975
0.443,0.013157895,0.696646341,11,1.254072693,76,56.39776952,128,0.018574799,3.319929576,2.84439834,6.876923077,2.476154575,0.908536585,0.094544718
0.443,0.013888889,0.351297405,7,1.372828293,72,57.69051581,210,0.018914582,3.40078047,3.047619048,7.857142857,2.477907272,0.878243513,0.034902618
0.443,0.026315789,0.708841463,11,1.345524781,38,55.5959596,98,0.018574799,3.346971537,2.974413646,7.521008403,2.634621336,0.909552846,0.013021469
0.443,0.029411765,0.752074689,14,1.517014072,34,51.52574103,59,0.018197263,3.667462805,3.265765766,7.384615385,2.657267579,0.89626556,0.008596067
0.443,0.037037037,0.756490135,24,1.790456633,27,64.50680272,61,0.018178386,3.903391241,4.53894081,7.962962963,2.739108694,0.893042575,0.014127927
0.443,0.027027027,0.75981405,24,1.997857136,37,66.99588477,34,0.01827277,3.953647068,4.82295082,7.632478632,2.630292606,0.922520661,-0.025391733
0.443,0.016949153,0.609485368,8,1.388168924,59,58.15331808,89,0.018706937,3.717094016,3.035175879,6.861538462,2.482671766,0.900100908,-0.024335631
0.443,0.024390244,0.668717949,15,1.345102885,41,58.60957179,70,0.018404908,3.788934542,3.068235294,7.040650407,2.57920767,0.888205128,-0.063690824
0.443,0.020833333,0.66032888,18,1.677059693,48,60.70289855,68,0.018367154,3.826498955,3.858858859,6.8515625,2.493778221,0.901336074,-0.0476467
0.443,0.035714286,0.62815338,12,1.110010083,28,59.58498896,107,0.018706937,3.650872471,2.706521739,6.786259542,2.528050783,0.897073663,0.080450034
0.443,0.018518519,0.684869739,8,1.140232954,54,59.98481308,142,0.018839075,3.299112846,2.739478958,7.675,2.64412389,0.922845691,0.122138472
